Municipio,UF,Post/Coment,Data,Usuario,Legenda,Likes
Camaquã,RS,Post,2022-08-15 20:15:16,prefeituradecamaqua,"II Etapa do Circuito Camaquense de Corrida será neste final de semana A Secretaria Municipal da Educação e Desporto, em parceria com Studio Allende Bueno, estará realizando no próximo domingo (21) a II Etapa do Circuito Camaquense de Corrida, com largada prevista para às 8h30min no Complexo Poliesportivo Ruy de Castro Netto (Prainha). O circuito terá trajetos de 5 e 10 km para atletas que irão participar da corrida, já para os adeptos da caminhada o percursos será de 5km e na corrida kids serão três distâncias, 600, 800 e 1.500 metros, com a participação de alunos da Rede Municipal de Ensino. Além das medalhas para todos os participantes, haverá a distribuição de frutas e hidratação como também sorteio de brindes. Inscrições podem ser realizadas até esta quinta-feira (18) no Ginásio Municipal ou no Studio Allende Bueno.",17.0
Camaquã,RS,Post,2022-08-10 19:34:07,prefeituradecamaqua,"Alunos da Rede Municipal de Ensino recebem óculos Na tarde desta terça-feira (09) ocorreu no Auditório da Secretaria Municipal da Educação e Desporto a entrega dos óculos da Campanha da Visão 2022, promovida pelo Lions Clube Camaquã em parceria com a SMED. A campanha é destinada para alunos da Rede Municipal de Ensino, sendo disponibilizadas 40 consultas para alunos de 11 escolas do município no mês de julho. Com a finalidade de atender as necessidades das crianças, alunos das Escolas Municipais de Ensino Fundamental 15 de Novembro, Boaventura Cardoso da Silva, Cândido Rodrigues de Freitas, Érico Veríssimo, João Beckel, José Antônio Netto, Marina de Godoy Netto, Mário Centeno Crespo e da Escola Infantil Cecy Ribeiro Dias. Participaram da entrega o Secretário da Educação e Desporto, Nelson Egon Geiger Filho, Coordenadora Geral da SMED, Viviane Duarte e as assessoras pedagógicas, Ariadne Suris e Ana Carmelita Martins, além da presidente do Lions Clube Camaquã, Irinês Tavares Geiger; a Coordenadora da Campanha da Visão e Presidente de Divisão da Costa Doce, Maria Beatriz Tavares da Silva; Diretora Social, Dirlene S. Girardi e a Secretário do Lions, Kátia Sanguiné Ribeiro. A Coordenadora da Campanha da Visão, Maria Beatriz, agradeceu a parceria da SMED, através da integração para a realização da campanha que beneficia os alunos da Rede Municipal de Ensino. A presidente do Lions, Irinês Geiger, deixou sua mensagem de agradecimento pelo empenho da Secretaria da Educação, desde a trigame nas escolas, até a entrega dos óculos para as crianças, que são os principais beneficiados. Já o Secretário Nelson relatou que, “quando as pessoas de bem se juntam, grandes coisas acontecem”, falando a respeito da parceria do Governo Municipal através da SMED com o Lions. “Uma campanha como esta, mostra a importância de praticar o bem”, finalizou.",39.0
Camaquã,RS,Post,2022-08-10 19:14:56,prefeituradecamaqua,"CONFIRA O PASSO A PASSO PARA REALIZAR O RECADASTRAMENTO DE SERVIDORES MUNICIPAIS ATIVOS A Prefeitura de Camaquã, por meio do Setor de Recursos Humanos, informa que está realizando, desde o dia 8 de agosto, o recadastramento obrigatório de todos os servidores ativos. A atualização dos dados é de extrema importância para a vida profissional do servidor.",11.0
Camaquã,RS,Post,2022-08-09 20:20:00,prefeituradecamaqua,"Agosto Lilás inicia com ações de apoio às mulheres vítimas de violência A Rede de Atenção a Mulher (RAM) está realizando neste mês de agosto algumas parcerias com entidades do município em função do Agosto Lilás, movimento nacional que busca promover a divulgação da Lei Maria da Penha e a conscientização pelo fim da violência contra a mulher. Desde o início do mês está em andamento uma parceria com o Banco do Brasil, e nos próximos dias iniciará uma campanha em parceria com a ACIC. É também no mês de agosto que se comemora o aniversário de sanção da Lei Maria da Penha (nº 11.340/2006), que no ano de 2022 completa 16 anos. A campanha Agosto Lilás tem como objetivo sensibilizar a população com ações de apoio às mulheres vítimas de violência. A RAM, através de parceria com o Banco do Brasil, está recolhendo doações de alimentos não perecíveis que depois serão distribuídos nos CRAS para mulheres vítimas de violência. As doações podem ser entregues na agência, na Rua Antônio José Centeno, 373, Centro. Esta ação está sendo conduzida pela gerente do Banco do Brasil em Camaquã, Adriana Ely Machado, em conjunto com a coordenadora da RAM, Ana Beatriz Castro. A RAM também está realizando uma parceria com ACIC, com intuito de divulgar os serviços especializados de atendimento às mulheres em situação de violência e os mecanismos de denúncia existente. A Associação estará disponibilizando nos próximos dias adesivos de disque denúncia nos comércios de Camaquã. A Prefeitura de Camaquã, através da Secretaria Especial da Mulher, do Trabalho e do Desenvolvimento Social, tem oferecido ao longo do ano cursos gratuitos profissionalizantes para o auxílio na geração de renda de mulheres em situação de vulnerabilidade social.",19.0
Camaquã,RS,Post,2022-08-09 14:54:48,prefeituradecamaqua,COMEÇOU O RECADASTRAMENTO DOS SERVIDORES MUNICIPAIS ATIVOS DA PREFEITURA DE CAMAQUÃ Fique atento ao cronograma estabelecido e aos documentos obrigatórios para o recadastramento. Confira pelo link:,9.0
Camaquã,RS,Post,2022-08-08 18:12:35,prefeituradecamaqua,"Inicia a campanha nacional de imunização contra poliomielite em Camaquã A Secretaria da Saúde de Camaquã iniciou, nesta segunda-feira [8] e vai até o dia 9 de setembro, a campanha nacional de imunização contra poliomielite. A imunização será para crianças de 1 ano a 5 anos incompletos, ou seja, 4 anos 11 meses e 29 dias. Todas essas crianças devem receber uma dose da famosa gotinha que protege contra a paralisia infantil. Junto com a campanha contra a pólio, os adolescentes de 13 anos a 15 anos incompletos, ou seja, 14 anos 11 meses e 29 dias, que não receberam nenhuma dose da vacina contra meningite, devem se dirigir as unidades de vacinação para se imunizarem. As crianças poderão receber a gotinha nas unidades que possuem sala de vacina: Secretaria da Saúde, Centro de Imunização Viégas (Centro Social Urbano), UBS Washington Brose (Três Bairros), Posto Telmo Marder (em frente ao HNSA), e na UBS Dr. Paulo Cardoso Dora (Carvalho Bastos). O atendimento ocorrerá de segunda a sexta-feira, das 8h30min às 12h e das 13h às 16h30min. A campanha que se inicia também é uma campanha de multivacinação, ou seja, as unidades vacinadoras da Secretaria de Saúde e da Viegas estarão abertas em todos os sábados durante o período de vigência da campanha no horário das 8h30min às 13h para contemplar o máximo desse público alvo.",7.0
Camaquã,RS,Post,2022-08-08 14:47:34,prefeituradecamaqua,"III Etapa do Campeonato Zona Sul de MTB reúne centenas de ciclistas em Camaquã A III Etapa do Campeonato Zona Sul de Mountain Bike aconteceu, na manhã deste domingo (07), com o ponto de largada e chegada em frente à Praça Zeca Netto. O evento foi organizado pela União Lourenciana de Ciclismo (ULC), com o apoio da Prefeitura de Camaquã, através da Secretaria Municipal da Educação e Desporto, da Associação Ciclistas Camaquã (ACC) e do Sicredi. No retorno da competição ao município, a novidade foi o Desafio Sicredi Camaquã de Mountain Bike, que aumentou o número de participantes, totalizando 186 ciclistas. Os competidores disputaram em 21 modalidades divididas em três trajetos (35, 45 e 61 km) por estradas do interior de Camaquã. Representando o Executivo Municipal, o secretário da Educação e Desporto, Nelson Egon Geiger Filho, destacou a importância de o município sediar um grande evento como esse e desejou uma excelente prova a todos os participantes. Também acompanharam a prova, a secretária adjunta da SMED, Jaqueline Santos, o diretor de Esportes, Everton Peglow, e a vereadora, Eva Rosi Bueno Nunes.",23.0
Camaquã,RS,Post,2022-08-04 19:56:46,prefeituradecamaqua,"Semana Municipal da Logística Reversa orienta sobre destinação adequada de eletroeletrônicos A Secretaria Municipal do Meio-Ambiente (SMMA), está realizando a Semana Municipal da Responsabilidade Compartilhada de Logística Reversa, que iniciou na última segunda-feira e vai até esta sexta-feira (5). Uma das principais atividades que está sendo realizada é o Programa Municipal de Logística Reversa de eletrônicos, que permite a destinação adequada destes resíduos gratuitamente. O Programa de entrega de resíduos é conduzido pelo Departamento de Educação Ambiental da pasta. Os camaquenses podem realizar a entrega de eletroeletrônicos, em pequenas quantidades, diretamente na Secretaria Municipal do Meio Ambiente, localizada na Rua Manoel da Silva Pacheco, 460. Em caso de grandes quantidades, é necessário agendamento prévio em caso de grandes quantidades, através do telefone (51) 3671-5379, ou (51) 3692-1623. Para destinação final ambientalmente adequada, sem ônus para o município, as equipes da SMMA destinam os materiais recebidos para a empresa Natusomos, de Horizontina, que realiza a reciclagem destes resíduos dentro dos padrões exigidos pela legislação.",6.0
Camaquã,RS,Post,2022-08-04 18:02:12,prefeituradecamaqua,"TRÂNSITO BLOQUEADO NA RUA CAPITÃO CEZAR PANTALEÃO A Rua Capitão Cezar Pantaleão, no bairro Dona Tereza, está bloqueada devido a trabalhos realizados pela Prefeitura de Camaquã desde quarta-feira (4). No local, foi iniciada uma obra de calçamento através dos serviços da Secretaria de Infraestrutura, que realizou o rebaixamento da via. O trabalho agora segue sendo realizado por empresa terceirizada. O trecho entre as ruas Assis Brasil e Alexandre Sostruznik seguirá com o fluxo de veículos temporariamente interrompido em função do início do calçamento.",28.0
Camaquã,RS,Post,2022-08-01 20:33:22,prefeituradecamaqua,FIQUE ATENTO AO CRONOGRAMA DE VACINAÇÃO DESTA SEMANA,14.0
Camaquã,RS,Post,2022-08-01 17:32:33,prefeituradecamaqua,"Camaquã sediará a III Etapa do Campeonato Zona Sul de MTB A Prefeitura Municipal, através da Secretaria Municipal da Educação e Desporto, está apoiando a III Etapa do Campeonato Zona Sul de MTB que ocorrerá neste domingo (07). A largada está programada às 9 horas em frente a agência do Sicredi, na praça Gal. Zeca Netto. Além da competição, que é organizada pela União Lourenciana de Ciclismo (ULC), também será realizado o Desafio Sicredi Camaquã, que conta com apoio da Associação Ciclistas Camaquã. Serão percorridos três trajetos conforme cada categoria, sendo 35, 45 e 61 km. Os competidores serão divididos por faixa etária e percorrerão o interior de Camaquã.",5.0
Camaquã,RS,Post,2022-07-29 19:20:27,prefeituradecamaqua,"Confira os novos horários de ônibus para os bairros Gaúcho, Jardim Viégas e Carvalho Bastos A Divisão de Trânsito do município divulgou os novos horários de linha de ônibus para os bairros Gaúcho, Jardim Viégas e Carvalho Bastos. A nova empresa operadora das linhas, Águia Eireli, assumirá as funções da antiga empresa São João a partir da próxima segunda-feira (01/08). Linha Bairros Gaúcho/Jardim/Viégas: ⏰ 6:50 - 7:50 - 8:50 – 10:50 - 11:50 - 12:50 – 13:50 – 16:50 - 17:50. Saída: Terminal da Rua Olavo de Moraes, Sete de Setembro, Cônego Luís Walter Hanquet, Dr. João Ferreira, Arlindo Cardoso, Bagé, Pacheca, Teixeira de Freitas, Tupaciretã. Retorno pelas ruas: Bagé, Maurício de Souza e Silva, Piratini, Rio Grande, Bagé, Nestor de Moura Jardim, Cônego Luís Walter Hanquet, Sete de Setembro, Marechal Floriano, Presidente Vargas, Zeca Netto. Linha Bairro Carvalho Bastos - Trevo BR116: ⏰ 7:15 – 8:20 – 11:20 - 13h15 – 14h15 – 17h20 – 18h20. Saída: Terminal da Rua Zeca Netto, Júlio de Castilhos, Marechal Floriano, Antônio José Centeno, Bento Gonçalves e Av. José Loureiro da Silva. Retorno pela: Av. José Loureiro da Silva, Bento Gonçalves, Manoel da Silva Pacheco e Olavo de Moraes.",8.0
Camaquã,RS,Post,2022-07-28 15:04:38,prefeituradecamaqua,"Diário Oficial da União publica liberação de 12 milhões de reais para investimentos em Camaquã Valores serão utilizados para implantação da Iluminação de Led e pavimentação de ruas do Distrito Industrial. O Diário Oficial da União publicou, nesta quinta-feira (28), o despacho de 27 de julho de 2022, assinado pelo Secretário Especial do Tesouro e Orçamento do Ministério da Economia, Esteves Pedro Colnago Junior, que aprovou o financiamento de R$ 12 milhões e 200 mil para o projeto de iluminação pública que vai implantar Led em todos os pontos do perímetro urbano e para a pavimentação de ruas do nosso Distrito Industrial. Os recursos serão disponibilizados no âmbito do programa FINISA (Financiamento à Infraestrutura e ao Saneamento). O documento cita as minutas de contrato de garantia e de contragarantia à operação de crédito interna, a ser celebrada entre o município e a Caixa Econômica Federal. O despacho ainda certifica o cumprimento das condições estabelecidas. O Município de Camaquã agora irá andamento nos trâmites para a assinatura do contrato com a Caixa Econômica Federal e dar início a implantação da iluminação de led e as obras de pavimentação de ruas do Distrito Industrial.",31.0
Camaquã,RS,Post,2022-07-27 20:30:09,prefeituradecamaqua,"Secretaria da Administração e Planejamento informa que o pagamento dos servidores ocorrerá na sexta-feira (29) A Secretaria Municipal da Administração e Planejamento comunica que, devido a grande demanda de informações a serem inseridas nos contracheques do mês de julho, a previsão de pagamento dos servidores do município será na sexta-feira (29). Neste mês de julho houve uma demanda muito grande de informações, tais como: 3ª parcela do aumento dos professores com pagamento retroativo, pagamento do piso dos agentes de endemias e dos agentes comunitários de saúde retroativo a maio, licenças, horas extras e etc. A expectativa é que a liberação do contracheque aconteça na quinta-feira (28) até o final do dia.",3.0
Camaquã,RS,Post,2022-07-26 18:42:53,prefeituradecamaqua,"AV. LOUREIRO SEGUE COM TRÂNSITO PARCIALMENTE BLOQUEADO PARA OBRAS DE REPERFILAGEM ASFÁLTICA Na manhã desta terça-feira (26), as equipes da Secretaria da Infraestrutura deram seguimento aos trabalhos da obra asfáltica que começaram a ser realizados, ontem, na Av. José Loureiro da Silva com a limpeza da via. Devido aos trabalhos de reperfilagem asfáltica que ocorrem desde o início da manhã, o trânsito permanece alterado em meia pista. As equipes seguem trabalhando no trecho que inicia na entrada do município, no sentido bairro/centro. Os condutores devem trafegar com atenção pelo local que está devidamente sinalizado e com máquinas e pessoas trabalhando na via.",22.0
Camaquã,RS,Post,2022-07-25 18:44:38,prefeituradecamaqua,"Limpeza para obra de asfalto é realizada em novo trecho da Av. Loureiro da Silva A Prefeitura de Camaquã, através da Secretaria Municipal da Infraestrutura, iniciou na manhã desta segunda-feira (25) serviços de limpeza em mais um trecho da Avenida José Loureiro da Silva. O trânsito sofreu alterações para que a via começasse a receber limpeza para a continuidade da pavimentação asfáltica que ocorre na via. As equipes estão trabalhando no trecho de entrada do município, no sentido bairro/centro, deixando o trânsito em meia pista. Os condutores devem ter atenção redobrada ao trafegar pelo local.",17.0
Camaquã,RS,Post,2022-07-22 14:12:40,prefeituradecamaqua,"É amanhã! 38ª Festa do Colono e 11ª Festa Típica Pomerana iniciam neste sábado (23) Ocorre neste final de semana, nos dias 23 e 24 de julho, a 38ª Festa do Colono e 11ª Festa Típica Pomerana. O evento é organizado pela Sociedade Agrícola Feliz e terá uma programação repleta de atrações e atividades que ocorrerão na sede da entidade na localidade da Santa Auta, 5º distrito de Camaquã. A corte das soberanas de 2022 da 38ª Festa do Colono, terá como Rainha Jéssica Dietrich Bierhals, como 1ª Princesa Gabriely Hubner e 2ª Princesa Érica Laissa Dietrich Bierhals. A programação contará com shows musicais, desfile típico dos colonos, domingueira, comidas típica pomerana e um parque de exposição de comerciantes de Camaquã e região. Confira a programação oficial: 23 de julho de 2022 – Sábado 8h- Hasteamento das Bandeiras 9h- Recepção aos Expositores 10h – Sonorização no Parque de Eventos 12h – Almoço 14:30- Solenidade de abertura com presença de autoridades e convidados. 15:30 – Início concurso de Chopp em Metro, Choppscop e Traçador. 17:30- Sorteio de brindes pelo número do ingresso. 17:30 – Bailinho com a BANDA TRIO SERTANEJO. 24 de julho de 2022 – Domingo 8h – Hasteamento das Bandeiras 8:30- Culto e apresentações de Grupos de Canto e Corais. 10h30min – Desfile do Colono com as Soberanas e com BANDA POMER BRASS 11:15 – Apresentações Grupo de Dança Típica Pomerana da E.M.E.F. Erico Verríssimo 12h – Almoço 12:30 – Show da dupla Elton e Juliana 14:30 – Show com a BANDA 10 16:30min – Final dos Concursos Chopp em Metro, Choppscop 18h – Domingueira com BANDA POMER 18h – Sorteio 1º PIX DE R$ 500,00, 2º PIX DE R$ 500,00, 3º R$ 500,00 E BRINDES.",11.0
Camaquã,RS,Post,2022-07-21 13:44:16,prefeituradecamaqua,"Audiência Pública apresentará projeto de LDO 2023 nesta quinta (21) Nesta quinta-feira (21), às 14h, no auditório Zilda Maria Azambuja, da Secretaria Municipal da Educação e Desporto de Camaquã, ocorrerá uma Audiência Pública com a finalidade de apresentar a proposta de Projeto de Lei das Diretrizes Orçamentárias para o Exercício de 2023. No projeto serão definidas as metas e objetivos governamentais prioritários para o referido exercício financeiro com base no Plano Plurianual de Governo para o período 2022/2025. Ficam, dessa forma, convocados todos os cidadãos com domicílio no Município de Camaquã a participarem do evento, podendo expressar suas opiniões e sugestões viáveis para formalização do referido projeto.",7.0
Camaquã,RS,Post,2022-07-19 19:33:04,prefeituradecamaqua,"SE LIGA, TÁ NA HORA DE CALÇAR OS TÊNIS E CORRER! A 2ª Etapa do Circuito Camaquense de Corrida de Rua já tem data marcada! 21 de agosto (domingo) Complexo Ruy de Castro Neto - Prainha ⏰ às 8h30min A competição é realizada pela Allende Bueno Eventos Esportivos, em parceria com a Secretaria da Educação e Desporto, através da Diretoria de Esportes. As inscrições para as categorias adultas devem ser realizadas no YouMovin.com ou no Ginásio Municipal de Esportes. Já as inscrições para as categorias escolares podem ser feitas no Studio Allende Bueno ou pelo telefone (51) 3692-1804 (WhatsApp). EsportedeQualidade Esporte Corrida CorridadeRua Camaquã",11.0
Camaquã,RS,Post,2022-07-19 18:00:20,prefeituradecamaqua,"FIQUE ATENTO AO RECADASTRAMENTO ANUAL DE APOSENTADOS E PENSIONISTAS A prova de vida ocorrerá de 22 a 26 de agosto No Centro Administrativo Municipal (Av. Olavo Moraes, 1075) ⏰ O horário de atendimento será das 8h30min às 11h30min e das 13h30min às 16h30min Confira os documentos necessários: - RG - CPF - N° DO PIS ou PASEP - Comprovante de Endereço atualizado com CEP - Número de telefone - E-mail - Certidão de Casamento ou de União Estável - CPF do Cônjuge - RG dos Dependentes - CPF dos Dependentes - Dados Pensão - Documento dos Representados em Caso de Pensão Evite a suspensão do seu benefício, realizando o recadastramento anual e a Prova de Vida.",6.0
Camaquã,RS,Post,2022-07-18 18:18:12,prefeituradecamaqua,"ATENÇÃO, MOTORISTAS Obra de calçamento altera o trânsito na Rua Guanabara Nesta segunda-feira (18), a Rua Guanabara, no bairro Olaria, foi bloqueada devido a serviços realizados pela Prefeitura de Camaquã. No local, foi iniciada uma obra de calçamento através dos trabalhos da Secretaria de Infraestrutura. Na manhã desta segunda, o trecho entre as ruas Nilda Souza Azambuja e José Antônio Pires está com o fluxo de veículos temporariamente interrompido em função do nivelamento da via. O acesso à via é permitido somente para moradores do local.",12.0
Camaquã,RS,Post,2022-07-15 18:53:48,prefeituradecamaqua,"MARCA NA AGENDA! 38ª Festa do Colono e 11ª Festa Típica Pomerana ocorrem nos dias 23 e 24 de julho Nesta sexta-feira (15), a corte das soberanas e os organizadores da Festa do Colono de 2022 estiveram reunidos com o Prefeito Ivo de Lima Ferreira para divulgar o evento que ocorre nos dias 23 e 24 de julho, sábado e domingo. A 38ª Festa do Colono e 11ª Festa Típica Pomerana, organizada pela Sociedade Agrícola Feliz, terá uma programação repleta de atrações e atividades que ocorrerão na sede da entidade na localidade da Santa Auta, 5º distrito de Camaquã. A corte das soberanas de 2022 da 38ª Festa do Colono, terá como Rainha Jéssica Dietrich Bierhals, como 1ª Princesa Gabriely Hubner e 2ª Princesa Érica Laissa Dietrich Bierhals. A programação contará com shows musicais, desfile típico dos colonos, domingueira, comidas típica pomerana e um parque de exposição de comerciantes de Camaquã e região. Confira a programação oficial: 23 de julho de 2022 – Sábado¬ 8h- Hasteamento das Bandeiras 9h- Recepção aos Expositores 10h – Sonorização no Parque de Eventos 12h – Almoço 14:30- Solenidade de abertura com presença de autoridades e convidados. 15:30 – Início concurso de Chopp em Metro, Choppscop e Traçador. 17:30- Sorteio de brindes pelo número do ingresso. 17:30 – Bailinho com a BANDA TRIO SERTANEJO. 24 de julho de 2022 – Domingo 8h – Hasteamento das Bandeiras 8:30- Culto e apresentações de Grupos de Canto e Corais. 10h30min – Desfile do Colono com as Soberanas e com BANDA POMER BRASS 11:15 – Apresentações Grupo de Dança Típica Pomerana da E.M.E.F. Erico Verríssimo 12h – Almoço 12:30 – Show da dupla Elton e Juliana 14:30 – Show com a BANDA 10 16:30min – Final dos Concursos Chopp em Metro, Choppscop 18h – Domingueira com BANDA POMER 18h – Sorteio 1º PIX DE R$ 500,00, 2º PIX DE R$ 500,00, 3º R$ 500,00 E BRINDES.",32.0
Camaquã,RS,Post,2022-07-15 17:57:10,prefeituradecamaqua,"Alunos do CEJA da Rede Municipal participam de cursos técnicos no IFSul Os alunos do Centro de Educação de Jovens e Adultos (CEJA) da Rede Municipal de Ensino estão participando de cursos técnicos através do projeto “EJA integrada à Qualificação Profissional – IFSUL”. Os estudantes realizam aulas práticas dos cursos de Operador de Sistemas Domésticos de Tratamento de Águas e Auxiliar de Eletricista Residencial que ocorrem semanalmente nas dependências do instituto federal. As coordenadoras da Secretaria Municipal da Educação e Desporto, Carina Rosa e Gabriela Paim, realizam acompanhamentos semanais das atividades, dando suporte pedagógico aos professores e alunos participantes. Segundo as coordenadoras, “o projeto em parceria com o IFSul se trata de um avanço significativo na educação do nosso município, ampliando as possibilidades de um futuro com mais oportunidades para nossos estudantes”, salientaram Carina e Gabriela.",18.0
Camaquã,RS,Post,2022-07-12 18:05:16,prefeituradecamaqua,"Sinaleira é recolocada no cruzamento entre as ruas Júlio de Castilhos e Bento Gonçalves A Prefeitura de Camaquã, através da Divisão de Trânsito, irá reinstalar os semáforos localizados no cruzamento entre as ruas Júlio de Castilhos e Bento Gonçalves. Os trabalhos estão sendo realizados na tarde desta terça-feira (12). A recolocação dos semáforos está sendo feita com o apoio do Setor de Iluminação da Prefeitura Municipal de Camaquã. O diretor de trânsito, Tiago Gonsales, destaca que os condutores e pedestres devem redobrar a atenção ao passar pelo local.",13.0
Camaquã,RS,Post,2022-07-11 19:31:21,prefeituradecamaqua,"Alunos da Rede Municipal de Ensino participaram da Olimpíada Brasileira de Astronomia e conquistaram o pódio Escolas de todo o país se movimentaram para participar dessa jornada que tem como objetivo principal difundir o conhecimento astronômico pela sociedade brasileira, fomentar o interesse dos jovens pela Astronomia e pela Astronáutica e ciências afins. A EMEF Rui Barbosa efetuou a inscrição de todos os seus alunos no evento, atitude essa que levou há uma semana de descobertas científicas no ambiente da instituição. Com a participação de todos os alunos e professores da escola, sob a coordenação do professor referência e aplicador Valmir da Silva de Abreu e supervisão do professor Handerson Luiz Hugo Batista, a maratona científica rendeu à três alunos da instituição o pódio nacional da olimpíada na categoria ""Anos Iniciais"". O terceiro lugar nacional foi conferido a aluna Ana Júlia Tietz (medalha de bronze), seguida pela estudante Valentina Bersch Peter (medalha de prata) e pela aluna Karoline Vieira Kaske que levou a medalha de ouro no evento. Em entrevista, a diretora Mirian Bergmann Duarte Muller em nome da instituição parabenizou seu corpo docente pelo engajamento e principalmente seus estudantes e familiares pela excelente representação.",9.0
Camaquã,RS,Post,2022-07-11 18:35:52,prefeituradecamaqua,"Piso salarial dos agendes de saúde e de endemias será pago no mês de julho Os Agentes Comunitários de Saúde e os Agentes de Combate às Endemias de Camaquã passarão a receber o piso salarial da categoria a partir do mês de julho. A definição ocorreu após a publicação das Portarias GM/MS N° 1.971 e 2.109 de 30 de junho de 2022 do Ministério da Saúde, que estabeleceu o aumento do piso salarial das categorias. O novo piso salarial dos ACS e ACE será pago já no mês de julho e contará também com o pagamento retroativo dos meses de maio e junho na mesma folha salarial. Os Agentes Comunitários de Saúde e os Agentes de Combate às Endemias passarão a ter um piso salarial de 2 salários mínimos.",4.0
Camaquã,RS,Post,2022-07-08 20:06:09,prefeituradecamaqua,"Construção do trecho da ciclovia é concluído na Travessa Porto Alegre Nesta semana, as obras da ciclovia que percorre a Avenida José Loureiro da Silva foram concluídas. O trecho da ciclovia foi construído na Travessa Porto Alegre, em frente ao Hotel Pôr do Sol e a pracinha do Alvorada. A nova ciclovia tem uma extensão de mais de 1,5 km e ainda receberá todo um reforço na sinalização, além de pintura de todos os trechos conforme o padrão de ciclovia determinado pelos órgãos competentes.",38.0
Camaquã,RS,Post,2022-07-08 19:31:58,prefeituradecamaqua,"Formatura das oficinas do Centro de Geração de Renda reúne 51 alunos A Prefeitura de Camaquã, através do Centro de Geração de Renda (CGR), realizou a formatura dos alunos das oficinas de Padaria e Confeitaria, Horta Comunitária e Informática. O evento ocorreu na última quarta-feira (6) na sede do CGR da Secretaria Especial da Mulher, do Trabalho e Desenvolvimento Social (SEMTDS). No grupo de 51 formandos haviam crianças, adolescentes e mulheres adultas provenientes dos CRAS Bom Sucesso, Cônego Walter e Getúlio Vargas, participantes das oficinas desde março. As oficinas foram ofertadas gratuitamente através de parceria entre os serviços da SEMTDS com o objetivo de gerar oportunidade aos participantes.",11.0
Camaquã,RS,Post,2022-07-07 17:46:49,prefeituradecamaqua,A Junta de Serviço Militar de Camaquã solicita o comparecimento de alguns cidadãos que devem comparecer no Centro Administrativo com a apresentação indispensável do Certificado de Alistamento Militar. Confira a lista de convocados e as instruções no link,19.0
Camaquã,RS,Post,2022-07-06 18:54:25,prefeituradecamaqua,"Campanha da Visão realiza 40 consultas com alunos das escolas municipais No último sábado (02), ocorreu a Campanha da Visão na praça Donário Lopes, que realizou mais de 40 consultas oftalmológicas com alunos da Rede Municipal de Ensino. A iniciativa é uma parceria entre o Lions Clube Camaquã e a Secretaria Municipal da Educação e Desporto. A ação beneficiou alunos das escolas municipais 15 de novembro, Boaventura Cardoso da Silva, Cândido Rodrigues de Freitas, Chequer Buchaim, Érico Veríssimo, João Beckel, José Antônio Netto, Marina de Godoy Netto, Mário Centeno Crespo e Sepé Tiaraju. Os estudantes foram examinados pelo médico especialista, Mário Della Giustina. Além da consulta, os alunos também escolheram as armações dos óculos, que serão doados gratuitamente nos próximos dias. A coordenadora da Campanha da Visão e Presidente de Divisão Costa Doce, Maria Beatriz Tavares da Silva, acompanhou os trabalhos junto com a presidente do Lions Clube Camaquã, Kátia Sanguiné Ribeiro e outras representantes da entidade. A secretária adjunta da Educação e Desporto, Jaqueline Santos, também esteve presente no local com representantes da secretaria.",15.0
Camaquã,RS,Post,2022-07-06 17:41:10,prefeituradecamaqua,"MANUTENÇÃO NO CALÇAMENTO Desde a manhã desta quarta-feira (6), a Rua Teodolino Gomes de Andrade, no bairro Jardim do Forte, está recebendo manutenção em um trecho do calçamento. Condutores devem redobrar a atenção, pois o trânsito naquele trecho da via está em meia pista.",19.0
Camaquã,RS,Post,2022-07-04 18:59:35,prefeituradecamaqua,"Última parcela do reajuste salarial dos professores municipais é antecipada para julho Nesta segunda-feira (4), o Prefeito Ivo de Lima Ferreira anunciou que a última parcela dos 33,24% de reajuste salarial concedido ao magistério no início do ano será antecipada para o mês de julho. Os professores públicos municipais já haviam recebido 10,06% em março e mais 12,18% em maio. A última parcela de 11% estava prevista para setembro, mas será antecipada para o mês de julho e será retroativa a janeiro de 2022. O pagamento da folha de julho está previsto para o penúltimo dia útil do mês.",13.0
Camaquã,RS,Post,2022-07-01 20:14:18,prefeituradecamaqua,"Governo Municipal participa de solenidade na praça Armando Sperotto Na tarde desta quinta-feira (30), o Governo Municipal, através do Vice-prefeito Abner Dillmann, do secretário da Educação e Desporto, Nelson Egon Geiger Filho, e as assessoras pedagógicas, Ariadne Suris e Lilian Nunes, participaram da solenidade de encerramento do mês do meio ambiente em Camaquã na Praça Armando Sperotto. O evento contou com a participação de alunos das escolas Chequer Buchaim, João Beckel e Alfredo Jacobsen. Na oportunidade, foi feito o plantio de uma muda de Ipê Amarelo celebrando os 20 anos do Programa Bolsa Sementes, uma das ações do Verde é Vida, programa permanente de educação socioambiental e rural da Associação dos Fumicultores do Brasil (Afubra). Também estiveram presentes na solenidade o professor e biólogo da Secretaria do Meio Ambiente, Silvano Gross, o gerente da Afubra Camaquã, Marcelo Silva, além de professores da Rede Municipal e colaboradores da Afubra.",10.0
